zona;código.x;Freq.x;anio;comuna.x;promedio_i;año;comuna.y;personas;Ingresos_expandidos;Freq.y;p_poblacional;código.y;multi_pob;est_ing;ing_medio_zona;identificador
10109011004;10109;46;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;3234;7,25469962761900e-02;10109;929194160,467005014;286666013,83762109;88641,315348676901;casen_censo_region_10
10109011005;10109;414;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;2516;5,64403966081924e-02;10109;722898116,182741046;1793065512,02064800;712665,147861942882;casen_censo_region_10
10109011006;10109;133;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;2406;5,39728117008390e-02;10109;691292872,629441619;695204992,02163577;288946,380723871873;casen_censo_region_10
10109011007;10109;35;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;3897;8,74198034905110e-02;10109;1119687582,974619150;228213561,67049444;58561,345052731442;casen_censo_region_10
10109012013;10109;121;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;889;1,99425725694289e-02;10109;255427831,989847720;642461615,95574403;722678,983077327372;casen_censo_region_10
10109012015;10109;23;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;161;3,61164700076271e-03;10109;46258583,746192895;160766952,41362461;998552,499463506741;casen_censo_region_10
10109012020;10109;43;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;319;7,15599623132487e-03;10109;91655206,304568529;270979946,11621451;849466,915724810446;casen_censo_region_10
10109012030;10109;376;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;2154;4,83197990039930e-02;10109;618888132,852791905;1654656350,88444614;768178,435879501514;casen_censo_region_10
10109012037;10109;60;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;679;1,52317286553906e-02;10109;195090548,842639565;357816592,88716149;526975,836358117056;casen_censo_region_10
10109021001;10109;69;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;3290;7,38032213199336e-02;10109;945284102,639593840;402074706,92360586;122211,157119637035;casen_censo_region_10
10109022002;10109;8;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;177;3,97056844183229e-03;10109;50855710,081218265;66605387,28322188;376301,623069050140;casen_censo_region_10
10109022017;10109;5;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;37;8,30005832473417e-04;10109;10630854,649746193;44997837,63997390;1216157,774053348694;casen_censo_region_10
10109022018;10109;2;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;87;1,95163533581587e-03;10109;24996874,446700506;20948382,78792907;240786,009056655981;casen_censo_region_10
10109022024;10109;62;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;567;1,27192785679034e-02;10109;162910664,497461915;367741546,78817266;648574,156592897256;casen_censo_region_10
10109032001;10109;8;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;109;2,44515231728655e-03;10109;31317923,157360401;66605387,28322188;611058,598928641179;casen_censo_region_10
10109032009;10109;7;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;39;8,74871012607116e-04;10109;11205495,441624364;59582795,74522118;1527763,993467209628;casen_censo_region_10
10109032019;10109;5;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;229;5,13706312530845e-03;10109;65796370,670050763;44997837,63997390;196497,107598139293;casen_censo_region_10
10109032025;10109;3;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;107;2,40028713715286e-03;10109;30743282,365482230;29381979,24903335;274597,936906853691;casen_censo_region_10
10109032039;10109;6;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;126;2,82650634842299e-03;10109;36202369,888324872;52391456,97251052;415805,214067543740;casen_censo_region_10
10109042009;10109;7;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;33;7,40275472206021e-04;10109;9481573,065989848;59582795,74522118;1805539,265006702393;casen_censo_region_10
10109042038;10109;3;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;107;2,40028713715286e-03;10109;30743282,365482230;29381979,24903335;274597,936906853691;casen_censo_region_10
10109042039;10109;12;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;163;3,65651218089641e-03;10109;46833224,538071059;93420008,92580220;573128,889115350903;casen_censo_region_10
10109051001;10109;289;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;1260;2,82650634842299e-02;10109;362023698,883248687;1328447001,07693577;1054323,016727726907;casen_censo_region_10
10109051002;10109;229;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;2665;5,97828525281529e-02;10109;765708855,177664995;1094001202,10914660;410507,017676978081;casen_censo_region_10
10109052003;10109;51;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;375;8,41222127506842e-03;10109;107745148,477157354;312440718,37499899;833175,248999997391;casen_censo_region_10
10109052005;10109;15;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;508;1,13957557539594e-02;10109;145958761,137055844;112538628,80189267;221532,733861993445;casen_censo_region_10
10109052012;10109;128;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;778;1,74525550720086e-02;10109;223535268,040609121;673328614,98209405;865460,944707061863;casen_censo_region_10
10109052013;10109;37;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;307;6,88680515052268e-03;10109;88207361,553299487;239044409,46851063;778646,284913715557;casen_censo_region_10
10109052029;10109;35;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;167;3,74624254116380e-03;10109;47982506,121827409;228213561,67049444;1366548,273476014612;casen_censo_region_10
10109052030;10109;97;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;563;1,26295482076361e-02;10109;161761382,913705587;534236317,12433124;948909,977130250656;casen_censo_region_10
10109052040;10109;12;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;329;7,38032213199336e-03;10109;94528410,263959378;93420008,92580220;283951,394911252894;casen_censo_region_10
10109062014;10109;8;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;63;1,41325317421149e-03;10109;18101184,944162436;66605387,28322188;1057228,369574950309;casen_censo_region_10
10109062022;10109;39;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;392;8,79357530620485e-03;10109;112629595,208121821;249778688,44147503;637190,531738456688;casen_censo_region_10
10109062028;10109;7;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;42;9,42168782807663e-04;10109;12067456,629441625;59582795,74522118;1418637,993933837395;casen_censo_region_10
10109062033;10109;36;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;282;6,32599039885145e-03;10109;81024351,654822335;233641442,75748110;828515,754459152813;casen_censo_region_10
10109062034;10109;13;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;145;3,25272555969312e-03;10109;41661457,411167510;99872381,49311888;688775,044780130265;casen_censo_region_10
10109072004;10109;3;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;12;2,69191080802189e-04;10109;3447844,751269036;29381979,24903335;2448498,270752778742;casen_censo_region_10
10109072006;10109;6;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;51;1,14406209340930e-03;10109;14653340,192893399;52391456,97251052;1027283,470049225842;casen_censo_region_10
10109072007;10109;7;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;38;8,52438422540267e-04;10109;10918175,045685278;59582795,74522118;1567968,309084767709;casen_censo_region_10
10109072010;10109;62;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;1169;2,62236977881466e-02;10109;335877542,852791905;367741546,78817266;314577,884335477022;casen_censo_region_10
10109072026;10109;4;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;68;1,52541612454574e-03;10109;19537786,923857868;37353382,02287980;549314,441512938240;casen_censo_region_10
10109082007;10109;3;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;42;9,42168782807663e-04;10109;12067456,629441625;29381979,24903335;699570,934500793926;casen_censo_region_10
10109082027;10109;4;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;129;2,89380411862354e-03;10109;37064331,076142132;37353382,02287980;289561,100952556590;casen_censo_region_10
10109082901;10109;7;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;45;1,00946655300821e-03;10109;12929417,817258881;59582795,74522118;1324062,127671581693;casen_censo_region_10
10109092004;10109;4;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;123;2,75920857822244e-03;10109;35340408,700507611;37353382,02287980;303686,032706339844;casen_censo_region_10
10109092016;10109;4;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;95;2,13109605635067e-03;10109;27295437,614213195;37353382,02287980;393193,494977682130;casen_censo_region_10
10109092031;10109;11;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;211;4,73327650410516e-03;10109;60624603,543147199;86877862,90626411;411743,426096038427;casen_censo_region_10
10109092032;10109;1;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;155;3,47705146036161e-03;10109;44534661,370558374;11748193,00594539;75794,793586744476;casen_censo_region_10
10109092036;10109;4;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;186;4,17246175243394e-03;10109;53441593,644670047;37353382,02287980;200824,634531611839;casen_censo_region_10
10109991999;10109;1;2017;Puerto Varas;287320,395939086;2017;10109;44578;12808168610,172588;83;1,86190497554848e-03;10109;23847592,862944160;11748193,00594539;141544,494047534856;casen_censo_region_10
10201011001;10201;55;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;4394;1,00303604446778e-01;10201;1227017309,818181753;332758915,99547273;75730,294946625567;casen_censo_region_10
10201011002;10201;58;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;2077;4,74125139817837e-02;10201;579998851,272727251;347836690,70174474;167470,722533338849;casen_censo_region_10
10201011003;10201;69;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;3096;7,06736366334147e-02;10201;864552933,818181753;402074706,92360586;129869,091383593623;casen_censo_region_10
10201011004;10201;61;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;2581;5,89175245965257e-02;10201;720740026,545454502;362785806,11257702;140560,172844857414;casen_censo_region_10
10201011005;10201;32;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;3074;7,01714337891205e-02;10201;858409469,818181753;211771842,24952552;68891,295461784495;casen_censo_region_10
10201011006;10201;56;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;4045;9,23368411441094e-02;10201;1129559630,909090996;337799624,50559074;83510,413969243687;casen_censo_region_10
10201011007;10201;32;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;3334;7,61065583125984e-02;10201;931014044,363636255;211771842,24952552;63518,848905076651;casen_censo_region_10
10201011008;10201;35;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;2762;6,30492843609469e-02;10201;771283980,363636374;228213561,67049444;82626,199011764824;casen_censo_region_10
10201012033;10201;3;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;39;8,90268678521697e-04;10201;10890686,181818182;29381979,24903335;753384,083308547386;casen_censo_region_10
10201021001;10201;59;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;3272;7,46912593877691e-02;10201;913700645,818181872;352833644,99956876;107834,243581775299;casen_censo_region_10
10201021002;10201;83;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;3231;7,37553359052206e-02;10201;902251462,909090877;469083150,15875757;145182,033475319593;casen_censo_region_10
10201022009;10201;4;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;230;5,25030246307668e-03;10201;64227123,636363633;37353382,02287980;162406,008795129572;casen_censo_region_10
10201022017;10201;5;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;411;9,38206222749789e-03;10201;114771077,454545453;44997837,63997390;109483,789878281998;casen_censo_region_10
10201022019;10201;4;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;315;7,19063163421371e-03;10201;87963234,545454547;37353382,02287980;118582,165151999376;casen_censo_region_10
10201031001;10201;53;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;1362;3,10909215422193e-02;10201;380336271,272727311;322631567,63584036;236880,739820734481;casen_censo_region_10
10201031002;10201;1;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;189;4,31437898052823e-03;10201;52777940,727272727;11748193,00594539;62159,751354208434;casen_censo_region_10
10201032005;10201;1;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;98;2,23708539731093e-03;10201;27366339,636363637;11748193,00594539;119879,520468830553;casen_censo_region_10
10201032016;10201;19;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;425;9,70164585568517e-03;10201;118680554,545454562;137076522,22113073;322532,993461484031;casen_censo_region_10
10201032033;10201;9;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;396;9,03965119729724e-03;10201;110582352,000000015;73483701,20866534;185564,902042084170;casen_censo_region_10
10201042021;10201;24;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;1458;3,32823521355035e-02;10201;407144114,181818187;166578647,97072020;114251,473230946634;casen_censo_region_10
10201042022;10201;1;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;82;1,87184696509690e-03;10201;22898365,818181820;11748193,00594539;143270,646413968207;casen_censo_region_10
10201042024;10201;21;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;581;1,32627205697720e-02;10201;162243299,272727281;149015296,84603637;256480,717463057401;casen_censo_region_10
10201052001;10201;2;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;97;2,21425799529756e-03;10201;27087091,272727273;20948382,78792907;215962,709153907927;casen_censo_region_10
10201052023;10201;1;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;154;3,51541991006004e-03;10201;43004247,999999993;11748193,00594539;76286,967571073998;casen_censo_region_10
10201052028;10201;27;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;551;1,25778985093706e-02;10201;153865848,363636374;183781163,87452272;333541,132258661906;casen_censo_region_10
10201052034;10201;3;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;455;1,03864679160865e-02;10201;127058005,454545453;29381979,24903335;64575,778569304057;casen_censo_region_10
10201062006;10201;3;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;128;2,92190745771224e-03;10201;35743790,545454547;29381979,24903335;229546,712883073022;casen_censo_region_10
10201062011;10201;6;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;148;3,37845549797977e-03;10201;41328757,818181820;52391456,97251052;353996,330895341351;casen_censo_region_10
10201062025;10201;1;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;83;1,89467436711028e-03;10201;23177614,181818184;11748193,00594539;141544,494047534856;casen_censo_region_10
10201062026;10201;2;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;77;1,75770995503002e-03;10201;21502123,999999996;20948382,78792907;272056,919323754206;casen_censo_region_10
10201062029;10201;24;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;516;1,17789394389025e-02;10201;144092155,636363626;166578647,97072020;322826,837152558553;casen_censo_region_10
10201062901;10201;1;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;45;1,02723309060196e-03;10201;12566176,363636365;11748193,00594539;261070,955687675421;casen_censo_region_10
10201072004;10201;3;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;174;3,97196795032757e-03;10201;48589215,272727273;29381979,24903335;168861,949707088206;casen_censo_region_10
10201082018;10201;2;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;331;7,55587006642774e-03;10201;92431208,363636374;20948382,78792907;63288,165522444317;casen_censo_region_10
10201082031;10201;10;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;120;2,73928824160522e-03;10201;33509803,636363633;80236333,11388536;668636,109282378107;casen_censo_region_10
10201092007;10201;1;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;71;1,62074554294976e-03;10201;19826633,818181820;11748193,00594539;165467,507125991455;casen_censo_region_10
10201092012;10201;3;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;82;1,87184696509690e-03;10201;22898365,818181820;29381979,24903335;358316,820110162720;casen_censo_region_10
10201092014;10201;2;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;259;5,91229712146461e-03;10201;72325326,181818187;20948382,78792907;80881,786825980962;casen_censo_region_10
10201092015;10201;3;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;120;2,73928824160522e-03;10201;33509803,636363633;29381979,24903335;244849,827075277921;casen_censo_region_10
10201092025;10201;1;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;236;5,38726687515694e-03;10201;65902613,818181813;11748193,00594539;49780,478838751667;casen_censo_region_10
10201092035;10201;7;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;159;3,62955692012692e-03;10201;44400489,818181813;59582795,74522118;374734,564435353386;casen_censo_region_10
10201102022;10201;8;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;219;4,99920104092953e-03;10201;61155391,636363633;66605387,28322188;304134,188507862506;casen_censo_region_10
10201991999;10201;4;2017;Castro;279248,363636364;2017;10201;43807;12233033065,818182;627;1,43127810623873e-02;10201;175088724,000000000;37353382,02287980;59574,771966315471;casen_censo_region_10
10202011001;10202;31;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;2697;6,91698084173271e-02;10202;586327280,012853503;206235426,94005975;76468,456410849001;casen_censo_region_10
10202011002;10202;82;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;3786;9,70993306147573e-02;10202;823075670,051414013;464362725,09684789;122652,595112743758;casen_censo_region_10
10202011003;10202;54;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;2778;7,12472108948219e-02;10202;603936664,395886898;327703006,59057099;117963,645280983095;casen_censo_region_10
10202011004;10202;26;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;1671;4,28560437023929e-02;10202;363275077,827763498;178083972,26715210;106573,292799013841;casen_censo_region_10
10202021001;10202;79;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;3536;9,06875945731066e-02;10202;768725718,251928210;450143639,23625207;127303,065394867648;casen_censo_region_10
10202021002;10202;55;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;2577;6,60921751173348e-02;10202;560239303,149100304;332758915,99547273;129126,471088658407;casen_censo_region_10
10202021003;10202;32;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;3128;8,02236413531328e-02;10202;680026596,915167093;211771842,24952552;67701,995604068259;casen_censo_region_10
10202021004;10202;52;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;2456;6,29888948731759e-02;10202;533933926,478149176;317544257,02397984;129293,264260578086;casen_censo_region_10
10202021005;10202;45;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;2641;6,77335795439973e-02;10202;574152890,809768677;281456701,85180873;106572,018876110844;casen_censo_region_10
10202021006;10202;30;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;2892;7,41709625298146e-02;10202;628720242,416452527;200669351,73584983;69387,742647250983;casen_censo_region_10
10202022011;10202;3;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;86;2,20563719832782e-03;10202;18696383,419023138;29381979,24903335;341650,921500387776;casen_censo_region_10
10202022044;10202;9;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;160;4,10351106665641e-03;10202;34783969,151670948;73483701,20866534;459273,132554158394;casen_censo_region_10
10202022051;10202;4;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;97;2,48775358416045e-03;10202;21087781,298200514;37353382,02287980;385086,412607008242;casen_censo_region_10
10202022070;10202;10;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;146;3,74445384832397e-03;10202;31740371,850899741;80236333,11388536;549563,925437570899;casen_censo_region_10
10202032029;10202;11;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;278;7,12985047831551e-03;10202;60437146,401028283;86877862,90626411;312510,298223971622;casen_censo_region_10
10202032052;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;13;3,33410274165833e-04;10202;2826197,493573265;11748193,00594539;903707,154303491814;casen_censo_region_10
10202032072;10202;5;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;43;1,10281859916391e-03;10202;9348191,709511569;44997837,63997390;1046461,340464509325;casen_censo_region_10
10202032901;10202;5;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;164;4,20609884332282e-03;10202;35653568,380462728;44997837,63997390;274377,058780328662;casen_censo_region_10
10202042013;10202;8;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;214;5,48844605165295e-03;10202;46523558,740359895;66605387,28322188;311240,127491691033;casen_censo_region_10
10202042014;10202;3;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;151;3,87268856915698e-03;10202;32827370,886889461;29381979,24903335;194582,644033333432;casen_censo_region_10
10202042038;10202;5;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;174;4,46256828498884e-03;10202;37827566,452442162;44997837,63997390;258608,262298700574;casen_censo_region_10
10202042059;10202;6;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;288;7,38631991998153e-03;10202;62611144,473007716;52391456,97251052;181914,781154550408;casen_censo_region_10
10202052008;10202;3;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;140;3,59057218332436e-03;10202;30435973,007712085;29381979,24903335;209871,280350238201;casen_censo_region_10
10202052013;10202;5;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;180;4,61644994998846e-03;10202;39131965,295629822;44997837,63997390;249987,986888743937;casen_censo_region_10
10202052016;10202;3;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;565;1,44905234541304e-02;10202;122830891,066838041;29381979,24903335;52003,503095634245;casen_censo_region_10
10202052017;10202;2;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;170;4,35998050832243e-03;10202;36957967,223650388;20948382,78792907;123225,781105465096;casen_censo_region_10
10202052049;10202;3;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;278;7,12985047831551e-03;10202;60437146,401028283;29381979,24903335;105690,572838249442;casen_censo_region_10
10202052058;10202;4;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;97;2,48775358416045e-03;10202;21087781,298200514;37353382,02287980;385086,412607008242;casen_censo_region_10
10202052066;10202;3;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;269;6,89902798081609e-03;10202;58480548,136246793;29381979,24903335;109226,688658116531;casen_censo_region_10
10202052073;10202;2;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;80;2,05175553332820e-03;10202;17391984,575835474;20948382,78792907;261854,784849113377;casen_censo_region_10
10202052088;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;51;1,30799415249673e-03;10202;11087390,167095117;11748193,00594539;230356,725606772408;casen_censo_region_10
10202062003;10202;7;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;184;4,71903772665487e-03;10202;40001564,524421595;59582795,74522118;323819,542093593336;casen_censo_region_10
10202062022;10202;5;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;25;6,41173604165064e-04;10202;5434995,179948586;44997837,63997390;1799913,505598956253;casen_censo_region_10
10202062027;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;175;4,48821522915545e-03;10202;38044966,259640105;11748193,00594539;67132,531462545114;casen_censo_region_10
10202062031;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;15;3,84704162499038e-04;10202;3260997,107969152;11748193,00594539;783212,867063026177;casen_censo_region_10
10202062033;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;122;3,12892718832551e-03;10202;26522776,478149101;11748193,00594539;96296,663983158971;casen_censo_region_10
10202062034;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;68;1,74399220332897e-03;10202;14783186,889460156;11748193,00594539;172767,544205079321;casen_censo_region_10
10202062037;10202;4;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;98;2,51340052832705e-03;10202;21305181,105398457;37353382,02287980;381156,959417140810;casen_censo_region_10
10202062039;10202;3;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;70;1,79528609166218e-03;10202;15217986,503856042;29381979,24903335;419742,560700476402;casen_censo_region_10
10202062043;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;222;5,69362160498577e-03;10202;48262757,197943449;11748193,00594539;52919,788315069345;casen_censo_region_10
10202062045;10202;9;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;318;8,15572824497961e-03;10202;69133138,688946024;73483701,20866534;231080,821410897304;casen_censo_region_10
10202062048;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;49;1,25670026416352e-03;10202;10652590,552699229;11748193,00594539;239759,040937661106;casen_censo_region_10
10202062063;10202;2;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;70;1,79528609166218e-03;10202;15217986,503856042;20948382,78792907;299262,611256129574;casen_censo_region_10
10202062080;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;7;1,79528609166218e-04;10202;1521798,650385604;11748193,00594539;1678313,286563627888;casen_censo_region_10
10202072019;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;167;4,28303967582263e-03;10202;36305767,802056558;11748193,00594539;70348,461113445475;casen_censo_region_10
10202072026;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;54;1,38493498499654e-03;10202;11739589,588688945;11748193,00594539;217559,129739729542;casen_censo_region_10
10202072030;10202;2;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;75;1,92352081249519e-03;10202;16304985,539845759;20948382,78792907;279311,770505720924;casen_censo_region_10
10202072901;10202;6;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;80;2,05175553332820e-03;10202;17391984,575835474;52391456,97251052;654893,212156381458;casen_censo_region_10
10202092006;10202;5;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;108;2,76986996999307e-03;10202;23479179,177377891;44997837,63997390;416646,644814573228;casen_censo_region_10
10202092024;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;100;2,56469441666025e-03;10202;21739980,719794344;11748193,00594539;117481,930059453953;casen_censo_region_10
10202092025;10202;5;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;331;8,48913851914544e-03;10202;71959336,182519287;44997837,63997390;135945,128821673425;casen_censo_region_10
10202092054;10202;17;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;176;4,51386217332205e-03;10202;38262366,066838041;124927385,97609890;709814,693046016619;casen_censo_region_10
10202092078;10202;4;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;74;1,89787386832859e-03;10202;16087585,732647816;37353382,02287980;504775,432741618948;casen_censo_region_10
10202092084;10202;3;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;65;1,66705137082917e-03;10202;14130987,467866324;29381979,24903335;452030,449985128420;casen_censo_region_10
10202102023;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;35;8,97643045831089e-04;10202;7608993,251928021;11748193,00594539;335662,657312725554;casen_censo_region_10
10202102032;10202;1;2017;Ancud;217399,807197943;2017;10202;38991;8476635882,455013;73;1,87222692416199e-03;10202;15870185,925449871;11748193,00594539;160934,150766375271;casen_censo_region_10
