zona;código.x;Freq.x;personas;comuna;promedio_i;año;ingresos_expandidos;Freq.y;p;código.y;multipob;est_ing;ing_medio_zona;identificador
9112062023;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;363;4,76841026718861e-03;09112;61428187,257731952;64731286,546151787;178323,10343292501;region_09
9112062028;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;14;1,83905630139506e-04;09112;2369131,189003436;22658517,662902258;1618465,54735016148;region_09
9112062032;09112;4;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;547;7,18545569187925e-03;09112;92565340,027491406;101544959,318995118;185639,77937659071;region_09
9112062068;09112;5;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;210;2,75858445209258e-03;09112;35536967,835051544;148876824,312650859;708937,25863167061;region_09
9112062072;09112;2;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;436;5,72734676720174e-03;09112;73781514,171821296;38435805,994120836;88155,51833513954;region_09
9112072027;09112;26;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;944;1,24004939179781e-02;09112;159747131,601374537;3572548392,187081337;3784479,22901173914;region_09
9112072029;09112;6;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;300;3,94083493156083e-03;09112;50767096,907216489;206726881,527118951;689089,60509039648;region_09
9112072030;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;104;1,36615610960776e-03;09112;17599260,261168383;22658517,662902258;217870,36214329093;region_09
9112072048;09112;8;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;273;3,58615978772036e-03;09112;46198058,185567006;353981572,618492305;1296635,79713733448;region_09
9112072074;09112;4;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;168;2,20686756167407e-03;09112;28429574,268041231;101544959,318995118;604434,28166068520;region_09
9112072084;09112;2;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;164;2,15432309591992e-03;09112;27752679,642611679;38435805,994120836;234364,67069585875;region_09
9112072086;09112;2;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;392;5,14935764390616e-03;09112;66335673,292096220;38435805,994120836;98050,52549520620;region_09
9112072087;09112;5;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;26;3,41539027401939e-04;09112;4399815,065292096;148876824,312650859;5726031,70433272421;region_09
9112072088;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;296;3,88829046580669e-03;09112;50090202,281786941;64731286,546151787;218686,77887213443;region_09
9112072099;09112;9;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;533;7,00155006173975e-03;09112;90196208,838487968;443386206,495397568;831869,05533845699;region_09
9112072104;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;153;2,00982581509602e-03;09112;25891219,422680404;64731286,546151787;423080,30422321439;region_09
9112072107;09112;7;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;208;2,73231221921551e-03;09112;35198520,522336766;275095130,962399423;1322572,74501153547;region_09
9112072111;09112;11;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;77;1,01148096576728e-03;09112;13030221,539518898;653750050,911645174;8490260,40144993737;region_09
9112072112;09112;2;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;169;2,22000367811260e-03;09112;28598797,924398623;38435805,994120836;227430,80469893987;region_09
9112072901;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;66;8,66983684943383e-04;09112;11168761,319587627;22658517,662902258;343310,87368033727;region_09
9112082011;09112;4;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;360;4,72900191787300e-03;09112;60920516,288659781;101544959,318995118;282069,33144165308;region_09
9112082012;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;187;2,45645377400625e-03;09112;31644823,738831609;64731286,546151787;346156,61254626623;region_09
9112082021;09112;7;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;659;8,65670073299530e-03;09112;111518389,539518893;275095130,962399423;417443,29432837543;region_09
9112082042;09112;4;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;247;3,24462076031842e-03;09112;41798243,120274909;101544959,318995118;411113,19562346203;region_09
9112082051;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;160;2,10177863016578e-03;09112;27075785,017182130;22658517,662902258;141615,73539313913;region_09
9112082053;09112;30;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;819;1,07584793631611e-02;09112;138594174,556701005;4750585920,918067932;5800471,20991217066;region_09
9112082056;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;400;5,25444657541444e-03;09112;67689462,542955324;22658517,662902258;56646,29415725564;region_09
9112082079;09112;14;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;548;7,19859180831779e-03;09112;92734563,683848783;1048182259,192109585;1912741,34889071085;region_09
9112082099;09112;19;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;824;1,08241599453538e-02;09112;139440292,838487953;1915933117,409131050;2325161,55025379965;region_09
9112082100;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;216;2,83740115072380e-03;09112;36552309,773195870;64731286,546151787;299681,88215811015;region_09
9112082111;09112;4;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;284;3,73065706854426e-03;09112;48059518,405498281;101544959,318995118;357552,67365843349;region_09
9112092003;09112;2;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;201;2,64035940414576e-03;09112;34013954,927835047;38435805,994120836;191222,91539363598;region_09
9112092006;09112;7;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;418;5,49089667130809e-03;09112;70735488,357388303;275095130,962399423;658122,32287655363;region_09
9112092016;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;294;3,86201823292962e-03;09112;49751754,969072156;64731286,546151787;220174,44403452988;region_09
9112092022;09112;2;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;306;4,01965163019205e-03;09112;51782438,845360808;38435805,994120836;125607,20913111386;region_09
9112092026;09112;2;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;99;1,30047552741508e-03;09112;16753141,979381442;38435805,994120836;388240,46458707913;region_09
9112092052;09112;4;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;241;3,16580406168720e-03;09112;40782901,182130583;101544959,318995118;421348,37891699217;region_09
9112092054;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;122;1,60260620550141e-03;09112;20645286,075601373;22658517,662902258;185725,55461395290;region_09
9112092055;09112;6;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;304;3,99337939731498e-03;09112;51443991,532646038;206726881,527118951;680022,63660236495;region_09
9112092067;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;71;9,32664267136064e-04;09112;12014879,601374570;22658517,662902258;319134,05159017263;region_09
9112092073;09112;7;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;172;2,25941202742821e-03;09112;29106468,893470790;275095130,962399423;1599390,29629301955;region_09
9112092076;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;178;2,33822872605943e-03;09112;30121810,831615116;22658517,662902258;127295,04305001268;region_09
9112092093;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;255;3,34970969182671e-03;09112;43152032,371134013;64731286,546151787;253848,18253392860;region_09
9112092096;09112;2;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;93;1,22165882878386e-03;09112;15737800,041237112;38435805,994120836;413288,23649592296;region_09
9112092108;09112;10;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;645;8,47279510285579e-03;09112;109149258,350515440;543309032,593115211;842339,58541568252;region_09
9112092901;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;23;3,02130678086331e-04;09112;3892144,096219931;22658517,662902258;985152,94186531543;region_09
9112102004;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;32;4,20355726033156e-04;09112;5415157,003436426;22658517,662902258;708078,67696569557;region_09
9112102005;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;197;2,58781493839161e-03;09112;33337060,302405495;64731286,546151787;328585,21089417150;region_09
9112102013;09112;4;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;165;2,16745921235846e-03;09112;27921903,298969064;101544959,318995118;615423,99587269779;region_09
9112102024;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;44;5,77989123295589e-04;09112;7445840,879725085;22658517,662902258;514966,31052050588;region_09
9112102033;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;213;2,79799280140819e-03;09112;36044638,804123707;64731286,546151787;303902,75373780180;region_09
9112102035;09112;6;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;236;3,10012347949452e-03;09112;39936782,900343634;206726881,527118951;875961,36240304646;region_09
9112102043;09112;4;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;742;9,74699839739379e-03;09112;125563953,017182112;101544959,318995118;136853,04490430609;region_09
9112102044;09112;5;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;189;2,48272600688333e-03;09112;31983271,051546391;148876824,312650859;787708,06514630071;region_09
9112102046;09112;4;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;166;2,18059532879699e-03;09112;28091126,955326457;101544959,318995118;611716,62240358500;region_09
9112102069;09112;10;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;696;9,14273704122113e-03;09112;117779664,824742243;543309032,593115211;780616,42613953352;region_09
9112102078;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;137;1,79964795207945e-03;09112;23183640,920962196;22658517,662902258;165390,63987519898;region_09
9112102080;09112;7;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;615;8,07871160969971e-03;09112;104072548,659793794;275095130,962399423;447309,15603642183;region_09
9112102081;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;295;3,87515434936815e-03;09112;49920978,625429548;22658517,662902258;76808,53445051613;region_09
9112102083;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;151;1,98355358221895e-03;09112;25552772,109965637;22658517,662902258;150056,40836359109;region_09
9112102091;09112;7;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;260;3,41539027401939e-03;09112;43998150,652920954;275095130,962399423;1058058,19600922847;region_09
9112102094;09112;1;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;47;6,17397472611197e-04;09112;7953511,848797250;22658517,662902258;482096,12048728211;region_09
9112102106;09112;2;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;255;3,34970969182671e-03;09112;43152032,371134013;38435805,994120836;150728,65095733662;region_09
9112102109;09112;22;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;798;1,04826209179518e-02;09112;135040477,773195863;2562801938,989092350;3211531,25186603051;region_09
9112102110;09112;3;76126;Padre Las Casas;169223,656357388;2017;12882320063,862541;26;3,41539027401939e-04;09112;4399815,065292096;64731286,546151787;2489664,86715968372;region_09
9113012001;09113;2;6905;Perquenco;155106,729729730;2017;1071011968,783784;208;3,01230992034757e-02;09113;32262199,783783786;38435805,994120836;184787,52881788864;region_09
9113012003;09113;7;6905;Perquenco;155106,729729730;2017;1071011968,783784;207;2,99782766111513e-02;09113;32107093,054054052;275095130,962399423;1328961,98532560118;region_09
9113012008;09113;3;6905;Perquenco;155106,729729730;2017;1071011968,783784;165;2,38957277335264e-02;09113;25592610,405405406;64731286,546151787;392310,82755243505;region_09
9113022004;09113;2;6905;Perquenco;155106,729729730;2017;1071011968,783784;258;3,73642288196959e-02;09113;40017536,270270273;38435805,994120836;148975,99222527456;region_09
9113022011;09113;10;6905;Perquenco;155106,729729730;2017;1071011968,783784;287;4,15640839971035e-02;09113;44515631,432432435;543309032,593115211;1893062,83133489615;region_09
9113032007;09113;1;6905;Perquenco;155106,729729730;2017;1071011968,783784;272;3,93917451122375e-02;09113;42189030,486486487;22658517,662902258;83303,37376067007;region_09
9113032009;09113;6;6905;Perquenco;155106,729729730;2017;1071011968,783784;326;4,72121650977552e-02;09113;50564793,891891889;206726881,527118951;634131,53842674522;region_09
9113032013;09113;2;6905;Perquenco;155106,729729730;2017;1071011968,783784;638;9,23968139029689e-02;09113;98958093,567567572;38435805,994120836;60244,21002213297;region_09
9113042012;09113;7;6905;Perquenco;155106,729729730;2017;1071011968,783784;768;1,11223750905141e-01;09113;119121968,432432443;275095130,962399423;358196,78510729090;region_09
9114012022;09114;4;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;152;6,11990175947176e-03;09114;31244787,047619045;101544959,318995118;668058,94288812589;region_09
9114012030;09114;8;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;218;8,77722752345291e-03;09114;44811602,476190478;353981572,618492305;1623768,68173620314;region_09
9114022006;09114;7;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;311;1,25216410999718e-02;09114;63928478,761904761;275095130,962399423;884550,26032925863;region_09
9114022007;09114;4;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;170;6,84462696783025e-03;09114;34944827,619047619;101544959,318995118;597323,29011173605;region_09
9114022016;09114;7;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;196;7,89145226879253e-03;09114;40289330,666666664;275095130,962399423;1403546,58654285432;region_09
9114022024;09114;13;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;380;1,52997543986794e-02;09114;78111967,619047627;906186664,211142421;2384701,74792405916;region_09
9114032002;09114;3;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;53;2,13391311350002e-03;09114;10894563,904761905;64731286,546151787;1221345,02917267522;region_09
9114032003;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;168;6,76410194467931e-03;09114;34533712,000000007;38435805,994120836;228784,55948881450;region_09
9114032013;09114;1;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;178;7,16672706043403e-03;09114;36589290,095238097;22658517,662902258;127295,04305001268;region_09
9114032015;09114;3;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;190;7,64987719933970e-03;09114;39055983,809523813;64731286,546151787;340690,98182185151;region_09
9114032017;09114;1;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;53;2,13391311350002e-03;09114;10894563,904761905;22658517,662902258;427519,20118683507;region_09
9114032019;09114;3;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;95;3,82493859966985e-03;09114;19527991,904761907;64731286,546151787;681381,96364370303;region_09
9114032020;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;398;1,60244796070379e-02;09114;81812008,190476194;38435805,994120836;96572,37686965034;region_09
9114032026;09114;3;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;89;3,58336353021701e-03;09114;18294645,047619049;64731286,546151787;727317,82636125607;region_09
9114042005;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;107;4,30808873857551e-03;09114;21994685,619047619;38435805,994120836;359213,14013197046;region_09
9114042012;09114;5;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;504;2,02923058340379e-02;09114;103601136,000000015;148876824,312650859;295390,52442986279;region_09
9114042014;09114;9;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;360;1,44945041671699e-02;09114;74000811,428571433;443386206,495397568;1231628,35137610440;region_09
9114042017;09114;3;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;231;9,30064017393405e-03;09114;47483854,000000007;64731286,546151787;280222,01968031074;region_09
9114042020;09114;3;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;396;1,59439545838869e-02;09114;81400892,571428567;64731286,546151787;163462,84481351462;region_09
9114042033;09114;1;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;323;1,30047912388775e-02;09114;66395172,476190485;22658517,662902258;70150,20948266952;region_09
9114042034;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;168;6,76410194467931e-03;09114;34533712,000000007;38435805,994120836;228784,55948881450;region_09
9114052004;09114;5;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;379;1,52594918871039e-02;09114;77906409,809523821;148876824,312650859;392814,83987506822;region_09
9114052006;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;64;2,57680074083021e-03;09114;13155699,809523810;38435805,994120836;600559,46865813807;region_09
9114052007;09114;1;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;20;8,05250231509442e-04;09114;4111156,190476191;22658517,662902258;1132925,88314511301;region_09
9114052018;09114;11;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;351;1,41321415629907e-02;09114;72150791,142857149;653750050,911645174;1862535,75758303469;region_09
9114052025;09114;1;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;71;2,85863832185852e-03;09114;14594604,476190478;22658517,662902258;319134,05159017263;region_09
9114052032;09114;1;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;145;5,83806417844345e-03;09114;29805882,380952384;22658517,662902258;156265,63905449834;region_09
9114052035;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;82;3,30152594918871e-03;09114;16855740,380952384;38435805,994120836;468729,34139171743;region_09
9114062008;09114;1;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;69;2,77811329870757e-03;09114;14183488,857142858;22658517,662902258;328384,31395510520;region_09
9114062009;09114;3;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;232;9,34090268550952e-03;09114;47689411,809523813;64731286,546151787;279014,16614720598;region_09
9114062023;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;288;1,15956033337360e-02;09114;59200649,142857149;38435805,994120836;133457,65970180847;region_09
9114062025;09114;5;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;373;1,50179168176511e-02;09114;76673062,952380955;148876824,312650859;399133,57724571275;region_09
9114062027;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;36;1,44945041671699e-03;09114;7400081,142857144;38435805,994120836;1067661,27761446778;region_09
9114062031;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;365;1,46958167250473e-02;09114;75028600,476190478;38435805,994120836;105303,57806608448;region_09
9114072008;09114;1;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;113;4,54966380802834e-03;09114;23228032,476190478;22658517,662902258;200517,85542391380;region_09
9114072010;09114;2;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;342;1,37697789588115e-02;09114;70300770,857142866;38435805,994120836;112385,39764362815;region_09
9114072029;09114;5;24837;Pitrufquén;205557,809523810;2017;5105439315,142858;272;1,09514031485284e-02;09114;55911724,190476194;148876824,312650859;547341,26585533400;region_09
9115012007;09115;2;28523;Pucón;187764,771241830;2017;5355614570,130719;63;2,20874382077622e-03;09115;11829180,588235294;38435805,994120836;610092,15863683866;region_09
9115012019;09115;13;28523;Pucón;187764,771241830;2017;5355614570,130719;618;2,16667250990429e-02;09115;116038628,627450988;906186664,211142421;1466321,46312482585;region_09
9115022002;09115;24;28523;Pucón;187764,771241830;2017;5355614570,130719;779;2,73112926410265e-02;09115;146268756,797385633;3046638781,146461964;3910961,20814693440;region_09
9115022006;09115;19;28523;Pucón;187764,771241830;2017;5355614570,130719;577;2,02292886442520e-02;09115;108340273,006535947;1915933117,409131050;3320508,00244216807;region_09
9115022007;09115;1;28523;Pucón;187764,771241830;2017;5355614570,130719;38;1,33225817761105e-03;09115;7135061,307189543;22658517,662902258;596276,78060269100;region_09
9115022008;09115;5;28523;Pucón;187764,771241830;2017;5355614570,130719;160;5,60950811625706e-03;09115;30042363,398692813;148876824,312650859;930480,15195406787;region_09
9115022009;09115;24;28523;Pucón;187764,771241830;2017;5355614570,130719;602;2,11057742874172e-02;09115;113034392,287581712;3046638781,146461964;5060861,76270176284;region_09
9115022013;09115;9;28523;Pucón;187764,771241830;2017;5355614570,130719;349;1,22357395785857e-02;09115;65529905,163398698;443386206,495397568;1270447,58308136836;region_09
9115032001;09115;40;28523;Pucón;187764,771241830;2017;5355614570,130719;966;3,38674052519020e-02;09115;181380769,019607842;8431953198,202402115;8728730,01884306595;region_09
9115032003;09115;15;28523;Pucón;187764,771241830;2017;5355614570,130719;460;1,61273358342390e-02;09115;86371794,771241829;1200696046,393888950;2610208,79650845425;region_09
9115032004;09115;12;28523;Pucón;187764,771241830;2017;5355614570,130719;457;1,60221575570592e-02;09115;85808500,457516357;774709261,450987577;1695206,26138071669;region_09
9115032015;09115;10;28523;Pucón;187764,771241830;2017;5355614570,130719;611;2,14213091189566e-02;09115;114724275,228758186;543309032,593115211;889212,81930133421;region_09
9115042005;09115;2;28523;Pucón;187764,771241830;2017;5355614570,130719;198;6,94176629386811e-03;09115;37177424,705882356;38435805,994120836;194120,23229353954;region_09
9115042010;09115;3;28523;Pucón;187764,771241830;2017;5355614570,130719;216;7,57283595694703e-03;09115;40557190,588235296;64731286,546151787;299681,88215811015;region_09
9115042017;09115;3;28523;Pucón;187764,771241830;2017;5355614570,130719;464;1,62675735371455e-02;09115;87122853,856209144;64731286,546151787;139507,08307360302;region_09
9115042020;09115;41;28523;Pucón;187764,771241830;2017;5355614570,130719;1233;4,32282719209059e-02;09115;231513962,941176474;8857939983,145303726;7184055,13637088705;region_09
9115042022;09115;2;28523;Pucón;187764,771241830;2017;5355614570,130719;188;6,59117203660204e-03;09115;35299776,993464060;38435805,994120836;204445,77656447250;region_09
9115042024;09115;4;28523;Pucón;187764,771241830;2017;5355614570,130719;177;6,20551835360937e-03;09115;33234364,509803925;101544959,318995118;573700,33513556561;region_09
9115042025;09115;2;28523;Pucón;187764,771241830;2017;5355614570,130719;198;6,94176629386811e-03;09115;37177424,705882356;38435805,994120836;194120,23229353954;region_09
9115052008;09115;18;28523;Pucón;187764,771241830;2017;5355614570,130719;281;9,85169862917645e-03;09115;52761900,718954258;1721346561,324101925;6125788,47446299624;region_09
9115052011;09115;4;28523;Pucón;187764,771241830;2017;5355614570,130719;459;1,60922764085124e-02;09115;86184030,000000000;101544959,318995118;221230,84818953185;region_09
9115052012;09115;16;28523;Pucón;187764,771241830;2017;5355614570,130719;284;9,95687690635627e-03;09115;53325195,032679737;1363728025,816480875;4801859,24583267886;region_09
9115052016;09115;10;28523;Pucón;187764,771241830;2017;5355614570,130719;441;1,54612067454335e-02;09115;82804264,117647052;543309032,593115211;1231993,27118620253;region_09
9115062023;09115;4;28523;Pucón;187764,771241830;2017;5355614570,130719;32;1,12190162325141e-03;09115;6008472,679738563;101544959,318995118;3173279,97871859744;region_09
9116012002;09116;2;12450;Saavedra;130775,606382979;2017;1628156299,468085;41;3,29317269076305e-03;09116;5361799,861702127;38435805,994120836;937458,68278343498;region_09
9116012025;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;75;6,02409638554217e-03;09116;9808170,478723405;22658517,662902258;302113,56883869675;region_09
9116012042;09116;6;12450;Saavedra;130775,606382979;2017;1628156299,468085;255;2,04819277108434e-02;09116;33347779,627659574;206726881,527118951;810693,65304752532;region_09
9116012043;09116;3;12450;Saavedra;130775,606382979;2017;1628156299,468085;196;1,57429718875502e-02;09116;25632018,851063829;64731286,546151787;330261,66605179483;region_09
9116012045;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;117;9,39759036144578e-03;09116;15300745,946808511;22658517,662902258;193662,54412736971;region_09
9116012056;09116;2;12450;Saavedra;130775,606382979;2017;1628156299,468085;29;2,32931726907631e-03;09116;3792492,585106384;38435805,994120836;1325372,62048692512;region_09
9116022001;09116;2;12450;Saavedra;130775,606382979;2017;1628156299,468085;81;6,50602409638554e-03;09116;10592824,117021276;38435805,994120836;474516,12338420784;region_09
9116022004;09116;2;12450;Saavedra;130775,606382979;2017;1628156299,468085;140;1,12449799196787e-02;09116;18308584,893617023;38435805,994120836;274541,47138657741;region_09
9116022015;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;51;4,09638554216867e-03;09116;6669555,925531914;22658517,662902258;444284,66005690704;region_09
9116022016;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;31;2,48995983935743e-03;09116;4054043,797872340;22658517,662902258;730919,92460975039;region_09
9116022018;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;127;1,02008032128514e-02;09116;16608502,010638298;22658517,662902258;178413,52490474217;region_09
9116022021;09116;4;12450;Saavedra;130775,606382979;2017;1628156299,468085;347;2,78714859437751e-02;09116;45379135,414893620;101544959,318995118;292636,77037174389;region_09
9116022026;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;54;4,33734939759036e-03;09116;7061882,744680851;22658517,662902258;419602,17894263443;region_09
9116022038;09116;3;12450;Saavedra;130775,606382979;2017;1628156299,468085;250;2,00803212851406e-02;09116;32693901,595744681;64731286,546151787;258925,14618460715;region_09
9116022047;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;206;1,65461847389558e-02;09116;26939774,914893616;22658517,662902258;109992,80418884593;region_09
9116022050;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;201;1,61445783132530e-02;09116;26285896,882978726;22658517,662902258;112728,94359652864;region_09
9116022057;09116;2;12450;Saavedra;130775,606382979;2017;1628156299,468085;237;1,90361445783133e-02;09116;30993818,712765954;38435805,994120836;162176,39659966598;region_09
9116022061;09116;3;12450;Saavedra;130775,606382979;2017;1628156299,468085;199;1,59839357429719e-02;09116;26024345,670212764;64731286,546151787;325282,84696558688;region_09
9116022901;09116;3;12450;Saavedra;130775,606382979;2017;1628156299,468085;302;2,42570281124498e-02;09116;39494233,127659574;64731286,546151787;214342,00843096618;region_09
9116032003;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;141;1,13253012048193e-02;09116;18439360,500000000;22658517,662902258;160698,70682909404;region_09
9116032024;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;95;7,63052208835341e-03;09116;12423682,606382979;22658517,662902258;238510,71224107640;region_09
9116032036;09116;4;12450;Saavedra;130775,606382979;2017;1628156299,468085;322;2,58634538152610e-02;09116;42109745,255319156;101544959,318995118;315357,01651861833;region_09
9116032049;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;163;1,30923694779116e-02;09116;21316423,840425532;22658517,662902258;139009,31081535129;region_09
9116032054;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;24;1,92771084337349e-03;09116;3138614,553191490;22658517,662902258;944104,90262092743;region_09
9116032055;09116;7;12450;Saavedra;130775,606382979;2017;1628156299,468085;497;3,99196787148594e-02;09116;64995476,372340418;275095130,962399423;553511,32990422414;region_09
9116032058;09116;2;12450;Saavedra;130775,606382979;2017;1628156299,468085;655;5,26104417670683e-02;09116;85658022,180851057;38435805,994120836;58680,61983835242;region_09
9116042006;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;163;1,30923694779116e-02;09116;21316423,840425532;22658517,662902258;139009,31081535129;region_09
9116042010;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;154;1,23694779116466e-02;09116;20139443,382978722;22658517,662902258;147133,23157728740;region_09
9116042013;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;223;1,79116465863454e-02;09116;29162960,223404255;22658517,662902258;101607,70252422537;region_09
9116042022;09116;2;12450;Saavedra;130775,606382979;2017;1628156299,468085;231;1,85542168674699e-02;09116;30209165,074468084;38435805,994120836;166388,77053731965;region_09
9116042029;09116;4;12450;Saavedra;130775,606382979;2017;1628156299,468085;554;4,44979919678715e-02;09116;72449685,936170220;101544959,318995118;183294,15039529800;region_09
9116042051;09116;7;12450;Saavedra;130775,606382979;2017;1628156299,468085;505;4,05622489959839e-02;09116;66041681,223404251;275095130,962399423;544742,83358890971;region_09
9116042052;09116;1;12450;Saavedra;130775,606382979;2017;1628156299,468085;128;1,02811244979920e-02;09116;16739277,617021274;22658517,662902258;177019,66924142392;region_09
