zona;código.x;Freq.x;personas;comuna;promedio_i;año;ingresos_expandidos;Freq.y;p;código.y;multipob;est_ing;ing_medio_zona;identificador
13104071001;13104;7;126955;Conchalí;310325,338912134;2017;39397353401,589958;12;9,45216809105589e-05;13104;3723904,066945606;4472816,152232592;372734,6793527161;region_13
13104071002;13104;1622;126955;Conchalí;310325,338912134;2017;39397353401,589958;3717;2,92780906620456e-02;13104;1153479284,736401796;1210072565,881858587;325550,8651820981;region_13
13104071003;13104;568;126955;Conchalí;310325,338912134;2017;39397353401,589958;1331;1,04840297743295e-02;13104;413043026,092050195;411287201,373977005;309006,1618136566;region_13
13104071004;13104;668;126955;Conchalí;310325,338912134;2017;39397353401,589958;1579;1,24374778464810e-02;13104;490003710,142259419;485933502,981427610;307747,6269673386;region_13
13104081001;13104;1061;126955;Conchalí;310325,338912134;2017;39397353401,589958;2521;1,98574297979599e-02;13104;782330179,397489548;782045501,077949286;310212,4161356403;region_13
13104081002;13104;1559;126955;Conchalí;310325,338912134;2017;39397353401,589958;3681;2,89945256193139e-02;13104;1142307572,535564899;1161762207,126535654;315610,4882169344;region_13
13104081003;13104;1219;126955;Conchalí;310325,338912134;2017;39397353401,589958;2849;2,24410224095152e-02;13104;884116890,560669303;902059968,249763846;316623,3654790326;region_13
13104081004;13104;1803;126955;Conchalí;310325,338912134;2017;39397353401,589958;4251;3,34843054625655e-02;13104;1319193015,715481281;1349159574,108588457;317374,6351702160;region_13
13104091001;13104;2473;126955;Conchalí;310325,338912134;2017;39397353401,589958;5009;3,94549249734158e-02;13104;1554419622,610878706;1867220240,790779114;372773,0566561747;region_13
13104091002;13104;1530;126955;Conchalí;310325,338912134;2017;39397353401,589958;3387;2,66787444370052e-02;13104;1051071922,895397544;1139542632,964464426;336446,0091421507;region_13
13104091003;13104;1875;126955;Conchalí;310325,338912134;2017;39397353401,589958;3952;3,11291402465441e-02;13104;1226405739,380753279;1404599903,535956144;355414,9553481670;region_13
13104101001;13104;1360;126955;Conchalí;310325,338912134;2017;39397353401,589958;3161;2,48985861131897e-02;13104;980938396,301255345;1009538490,348051667;319373,1383574981;region_13
13104101002;13104;1862;126955;Conchalí;310325,338912134;2017;39397353401,589958;4178;3,29092985703596e-02;13104;1296539265,974895477;1394585294,174105644;333792,5548525863;region_13
13104101003;13104;1562;126955;Conchalí;310325,338912134;2017;39397353401,589958;3627;2,85691780552164e-02;13104;1125550004,234309673;1164061458,691926718;320943,3302155850;region_13
13104991999;13104;62;126955;Conchalí;310325,338912134;2017;39397353401,589958;155;1,22090504509472e-03;13104;48100427,531380750;42152472,958118819;271951,4384394762;region_13
13105011001;13105;1240;162505;El Bosque;281653,920792079;2017;45770170398,316826;2852;1,75502292237162e-02;13105;803276982,099009871;918045940,083287835;321895,4909127937;region_13
13105011002;13105;2530;162505;El Bosque;281653,920792079;2017;45770170398,316826;5693;3,50327682225162e-02;13105;1603455771,069306612;1911496387,767433643;335762,5834827743;region_13
13105011003;13105;351;162505;El Bosque;281653,920792079;2017;45770170398,316826;525;3,23066982554383e-03;13105;147868308,415841550;250701669,515357703;477526,9895530623;region_13
13105011004;13105;1499;162505;El Bosque;281653,920792079;2017;45770170398,316826;3495;2,15070305529061e-02;13105;984380453,168316722;1115803926,065859795;319257,2034523204;region_13
13105011005;13105;2955;162505;El Bosque;281653,920792079;2017;45770170398,316826;7053;4,34017414848774e-02;13105;1986505103,346534491;2242481530,328562737;317947,1898948763;region_13
13105021001;13105;1570;162505;El Bosque;281653,920792079;2017;45770170398,316826;3650;2,24608473585428e-02;13105;1028036810,891088963;1170193409,746069431;320600,9341770054;region_13
13105021002;13105;2120;162505;El Bosque;281653,920792079;2017;45770170398,316826;4702;2,89344943232516e-02;13105;1324336735,564356089;1593692289,690255880;338939,2364292335;region_13
13105021003;13105;1518;162505;El Bosque;281653,920792079;2017;45770170398,316826;3333;2,05101381495954e-02;13105;938752517,999999881;1130351817,544232607;339139,4592091907;region_13
13105031001;13105;1503;162505;El Bosque;281653,920792079;2017;45770170398,316826;3682;2,26577643764807e-02;13105;1037049736,356435418;1118866206,364344120;303874,5807616361;region_13
13105031002;13105;790;162505;El Bosque;281653,920792079;2017;45770170398,316826;1768;1,08796652410695e-02;13105;497964131,960395932;577430749,324967980;326601,1025593711;region_13
13105041001;13105;1495;162505;El Bosque;281653,920792079;2017;45770170398,316826;3448;2,12178086828098e-02;13105;971142718,891088843;1112741878,220319510;322720,9623608816;region_13
13105041002;13105;2030;162505;El Bosque;281653,920792079;2017;45770170398,316826;5058;3,11251961478108e-02;13105;1424605531,366336584;1524153466,459529877;301335,2049148932;region_13
13105051001;13105;1089;162505;El Bosque;281653,920792079;2017;45770170398,316826;2557;1,57349004646011e-02;13105;720189075,465346456;803278850,789118528;314148,9443836991;region_13
13105051002;13105;1172;162505;El Bosque;281653,920792079;2017;45770170398,316826;2862;1,76117657918218e-02;13105;806093521,306930542;866310423,490565658;302694,0683055785;region_13
13105051003;13105;1793;162505;El Bosque;281653,920792079;2017;45770170398,316826;4052;2,49346173963878e-02;13105;1141261687,049504757;1341464452,357293129;331062,3031483942;region_13
13105051004;13105;1732;162505;El Bosque;281653,920792079;2017;45770170398,316826;4140;2,54761391957171e-02;13105;1166047232,079207897;1294550894,169363260;312693,4526979138;region_13
13105051005;13105;1799;162505;El Bosque;281653,920792079;2017;45770170398,316826;3977;2,44730931355958e-02;13105;1120137642,990098953;1346081379,332650661;338466,5273655144;region_13
13105061001;13105;1883;162505;El Bosque;281653,920792079;2017;45770170398,316826;4275;2,63068828651426e-02;13105;1204070511,386138439;1410763722,802144766;330003,2100121976;region_13
13105061002;13105;1604;162505;El Bosque;281653,920792079;2017;45770170398,316826;3975;2,44607858219747e-02;13105;1119574335,148514509;1196264066,282154560;300946,9349137496;region_13
13105061003;13105;1872;162505;El Bosque;281653,920792079;2017;45770170398,316826;4648;2,86021968554814e-02;13105;1309127423,841583729;1402288664,014697313;301697,2168706320;region_13
13105061004;13105;2127;162505;El Bosque;281653,920792079;2017;45770170398,316826;5277;3,24728469893234e-02;13105;1486287740,019801855;1599104432,558961868;303032,8657492821;region_13
13105061005;13105;2034;162505;El Bosque;281653,920792079;2017;45770170398,316826;5166;3,17897910833513e-02;13105;1455024154,811881065;1527242246,932163000;295633,4198474957;region_13
13105071001;13105;1911;162505;El Bosque;281653,920792079;2017;45770170398,316826;4551;2,80052921448571e-02;13105;1281806993,524752378;1432342937,190130472;314731,4737838124;region_13
13105071002;13105;1752;162505;El Bosque;281653,920792079;2017;45770170398,316826;4283;2,63561121196271e-02;13105;1206323742,752475023;1309927289,106053591;305843,4016124337;region_13
13105071003;13105;1588;162505;El Bosque;281653,920792079;2017;45770170398,316826;3901;2,40054152179933e-02;13105;1098731945,009900808;1183993543,120391369;303510,2648347581;region_13
13105071004;13105;1877;162505;El Bosque;281653,920792079;2017;45770170398,316826;4616;2,84052798375435e-02;13105;1300114498,376237631;1406140788,338938236;304623,2210439640;region_13
13105071005;13105;1463;162505;El Bosque;281653,920792079;2017;45770170398,316826;3630;2,23377742223316e-02;13105;1022403732,475247383;1088253936,947768450;299794,4729883660;region_13
13105081001;13105;1113;162505;El Bosque;281653,920792079;2017;45770170398,316826;2762;1,69964001107658e-02;13105;777928129,227722645;821491246,570065856;297426,2297502049;region_13
13105081002;13105;1542;162505;El Bosque;281653,920792079;2017;45770170398,316826;3636;2,23746961631950e-02;13105;1024093656,000000000;1148735499,284468412;315933,8556887977;region_13
13105081003;13105;2174;162505;El Bosque;281653,920792079;2017;45770170398,316826;4696;2,88975723823882e-02;13105;1322646812,039603710;1635456150,074010134;348265,7900498318;region_13
13105081004;13105;2284;162505;El Bosque;281653,920792079;2017;45770170398,316826;5442;3,34882003630657e-02;13105;1532760636,950494528;1720621263,998999357;316174,4329288864;region_13
13105081005;13105;2197;162505;El Bosque;281653,920792079;2017;45770170398,316826;4957;3,05036768099443e-02;13105;1396158485,366336584;1653253467,806319475;333518,9565879200;region_13
13105091001;13105;1667;162505;El Bosque;281653,920792079;2017;45770170398,316826;3935;2,42146395495523e-02;13105;1108308178,316831589;1244612788,726627827;316292,9577450134;region_13
13105091002;13105;2419;162505;El Bosque;281653,920792079;2017;45770170398,316826;5386;3,31435955816744e-02;13105;1516988017,386138678;1825301179,940841913;338897,3598107764;region_13
13105091003;13105;1853;162505;El Bosque;281653,920792079;2017;45770170398,316826;4352;2,67807144395557e-02;13105;1225757863,287128448;1387653267,340976715;318854,1515029818;region_13
13105091004;13105;1299;162505;El Bosque;281653,920792079;2017;45770170398,316826;3027;1,86271191655641e-02;13105;852566418,237623692;962999735,838953853;318136,6818100277;region_13
13105101001;13105;2080;162505;El Bosque;281653,920792079;2017;45770170398,316826;5091;3,13282668225593e-02;13105;1433900110,752475023;1562775560,581445694;306968,2892519045;region_13
13105101002;13105;2679;162505;El Bosque;281653,920792079;2017;45770170398,316826;6389;3,93157133626658e-02;13105;1799486899,940593719;2027368352,147595167;317321,7016978550;region_13
13105101003;13105;2292;162505;El Bosque;281653,920792079;2017;45770170398,316826;5573;3,42943294052491e-02;13105;1569657300,574257135;1726819712,714685678;309854,6048294788;region_13
13105991999;13105;53;162505;El Bosque;281653,920792079;2017;45770170398,316826;90;5,53829112950371e-04;13105;25348852,871287126;35873148,684747636;398590,5409416404;region_13
13106011001;13106;762;147041;Estación Central;340680,166666667;2017;50093952386,833336;1676;1,13981814595929e-02;13106;570979959,333333373;556393375,895736337;331976,9545917281;region_13
13106021001;13106;773;147041;Estación Central;340680,166666667;2017;50093952386,833336;1738;1,18198325637067e-02;13106;592102129,666666627;564655479,626441956;324888,0780359275;region_13
13106021002;13106;828;147041;Estación Central;340680,166666667;2017;50093952386,833336;1753;1,19218449276052e-02;13106;597212332,166666627;606015286,020700693;345701,8174675988;region_13
13106031001;13106;1321;147041;Estación Central;340680,166666667;2017;50093952386,833336;2951;2,00692323909658e-02;13106;1005347171,833333492;979777186,242507339;332015,3121797720;region_13
13106031002;13106;876;147041;Estación Central;340680,166666667;2017;50093952386,833336;2175;1,47917927652832e-02;13106;740979362,500000000;642175262,077432990;295252,9940585899;region_13
13106031003;13106;1152;147041;Estación Central;340680,166666667;2017;50093952386,833336;2545;1,73080977414463e-02;13106;867031024,166666746;851110124,341351986;334424,4103502365;region_13
13106041001;13106;2600;147041;Estación Central;340680,166666667;2017;50093952386,833336;5707;3,88123040512510e-02;13106;1944261711,166666746;1965909378,703490019;344473,3447877151;region_13
13106041002;13106;2752;147041;Estación Central;340680,166666667;2017;50093952386,833336;6001;4,08117463836617e-02;13106;2044421680,166666508;2084205446,159570217;347309,6894116931;region_13
13106051001;13106;1619;147041;Estación Central;340680,166666667;2017;50093952386,833336;3138;2,13409865275671e-02;13106;1069054363,000000119;1207770845,228723049;384885,5465993381;region_13
13106051002;13106;918;147041;Estación Central;340680,166666667;2017;50093952386,833336;1868;1,27039397174938e-02;13106;636390551,333333373;673861637,711470246;360739,6347491811;region_13
13106051003;13106;1295;147041;Estación Central;340680,166666667;2017;50093952386,833336;2703;1,83826279745105e-02;13106;920858490,500000000;959950154,691029549;355142,4915616092;region_13
13106061001;13106;790;147041;Estación Central;340680,166666667;2017;50093952386,833336;1772;1,20510605885433e-02;13106;603685255,333333373;577430749,324967980;325863,8540208623;region_13
13106061002;13106;2155;147041;Estación Central;340680,166666667;2017;50093952386,833336;4868;3,31064124971947e-02;13106;1658431051,333333492;1620758055,143158436;332941,2603005667;region_13
13106061003;13106;1472;147041;Estación Central;340680,166666667;2017;50093952386,833336;3531;2,40137104617080e-02;13106;1202941668,500000000;1095139644,631822109;310149,9984797004;region_13
13106061004;13106;663;147041;Estación Central;340680,166666667;2017;50093952386,833336;1593;1,08337130460212e-02;13106;542703505,500000000;482193204,514133155;302695,0436372462;region_13
13106071001;13106;1081;147041;Estación Central;340680,166666667;2017;50093952386,833336;2613;1,77705537911195e-02;13106;890197275,500000000;797210576,868442297;305093,9827280683;region_13
13106071002;13106;2205;147041;Estación Central;340680,166666667;2017;50093952386,833336;4827;3,28275787025387e-02;13106;1644463164,500000000;1659445084,554810047;343783,9412792231;region_13
13106071003;13106;2441;147041;Estación Central;340680,166666667;2017;50093952386,833336;5606;3,81254208010011e-02;13106;1909853014,333333254;1842376135,688856125;328643,6203512052;region_13
13106081001;13106;1498;147041;Estación Central;340680,166666667;2017;50093952386,833336;3198;2,17490359831612e-02;13106;1089495173,000000000;1115038392,288458347;348667,4147243460;region_13
13106081002;13106;1014;147041;Estación Central;340680,166666667;2017;50093952386,833336;2327;1,58255180527880e-02;13106;792762747,833333254;746439846,224524379;320773,4620646860;region_13
13106081003;13106;1976;147041;Estación Central;340680,166666667;2017;50093952386,833336;4132;2,81010058419080e-02;13106;1407690448,666666746;1482472012,713871241;358778,3186626019;region_13
13106081004;13106;1057;147041;Estación Central;340680,166666667;2017;50093952386,833336;2199;1,49550125475208e-02;13106;749155686,500000000;779013456,802762389;354258,0522068042;region_13
13106081005;13106;2336;147041;Estación Central;340680,166666667;2017;50093952386,833336;4834;3,28751844723581e-02;13106;1646847925,666666746;1760922127,285693645;364278,4706838423;region_13
13106081006;13106;957;147041;Estación Central;340680,166666667;2017;50093952386,833336;2139;1,45469630919267e-02;13106;728714876,500000000;703321703,234842181;328808,6504136710;region_13
13106091001;13106;1271;147041;Estación Central;340680,166666667;2017;50093952386,833336;2737;1,86138559993471e-02;13106;932441616,166666746;941658323,235026717;344047,6153580660;region_13
13106091002;13106;1155;147041;Estación Central;340680,166666667;2017;50093952386,833336;2637;1,79337735733571e-02;13106;898373599,500000000;853389693,814821839;323621,4235171869;region_13
13106101001;13106;1987;147041;Estación Central;340680,166666667;2017;50093952386,833336;3871;2,63259907100741e-02;13106;1318772925,166666746;1490960079,737568855;385161,4775865587;region_13
13106101002;13106;1945;147041;Estación Central;340680,166666667;2017;50093952386,833336;3147;2,14021939459062e-02;13106;1072120484,500000000;1458558351,900446892;463475,8029553375;region_13
13106101003;13106;2876;147041;Estación Central;340680,166666667;2017;50093952386,833336;5016;3,41129344876599e-02;13106;1708851716,000000000;2180848420,749276638;434778,3932913231;region_13
13106101004;13106;2146;147041;Estación Central;340680,166666667;2017;50093952386,833336;4744;3,22631102889670e-02;13106;1616186710,666666746;1613797084,270662308;340176,4511531750;region_13
13106101005;13106;2183;147041;Estación Central;340680,166666667;2017;50093952386,833336;3377;2,29663835256833e-02;13106;1150476922,833333492;1642419683,096631289;486354,6588974330;region_13
13106111001;13106;632;147041;Estación Central;340680,166666667;2017;50093952386,833336;1473;1,00176141348331e-02;13106;501821885,500000060;459021495,471180022;311623,5542913646;region_13
13106111002;13106;2028;147041;Estación Central;340680,166666667;2017;50093952386,833336;3293;2,23951142878517e-02;13106;1121859788,833333492;1522609141,128408194;462377,5102120886;region_13
13106111003;13106;1414;147041;Estación Central;340680,166666667;2017;50093952386,833336;2745;1,86682625934263e-02;13106;935167057,500000000;1050786412,534244895;382800,1502856994;region_13
13106111004;13106;1516;147041;Estación Central;340680,166666667;2017;50093952386,833336;2920;1,98584068389089e-02;13106;994786086,666666627;1128820215,469542027;386582,2655717609;region_13
13106121001;13106;1664;147041;Estación Central;340680,166666667;2017;50093952386,833336;3444;2,34220387510966e-02;13106;1173302494,000000238;1242309273,869646549;360716,9784755071;region_13
13106121002;13106;1462;147041;Estación Central;340680,166666667;2017;50093952386,833336;2846;1,93551458436763e-02;13106;969575754,333333373;1087488932,562393188;382111,3607035816;region_13
13106131001;13106;1207;147041;Estación Central;340680,166666667;2017;50093952386,833336;2153;1,46421746315653e-02;13106;733484398,833333373;892928635,520064831;414736,9417185624;region_13
13106131002;13106;2837;147041;Estación Central;340680,166666667;2017;50093952386,833336;4662;3,17054426996552e-02;13106;1588250937,000000000;2150439620,399228096;461269,7598453943;region_13
13106131003;13106;2375;147041;Estación Central;340680,166666667;2017;50093952386,833336;4573;3,11001693405241e-02;13106;1557930402,166666985;1791164559,331014395;391682,6064576895;region_13
13106131004;13106;853;147041;Estación Central;340680,166666667;2017;50093952386,833336;1430;9,72517869165743e-03;13106;487172638,333333313;624841377,113849521;436952,0119677269;region_13
13106141001;13106;2061;147041;Estación Central;340680,166666667;2017;50093952386,833336;4740;3,22359069919274e-02;13106;1614823990,000000238;1548096018,607917070;326602,5355712905;region_13
13106141002;13106;2121;147041;Estación Central;340680,166666667;2017;50093952386,833336;5107;3,47318094953108e-02;13106;1739853611,166666746;1594465421,872005463;312211,7528631301;region_13
13106991999;13106;3304;147041;Estación Central;340680,166666667;2017;50093952386,833336;6232;4,23827367876987e-02;13106;2123118798,666666746;2515304959,742814541;403611,1937969857;region_13
13107011001;13107;1465;98671;Huechuraba;315250,061371841;2017;31106038805,620941;3312;3,35660933810339e-02;13107;1044108203,263537884;1089783990,335147619;329041,0598838006;region_13
13107011002;13107;1491;98671;Huechuraba;315250,061371841;2017;31106038805,620941;3372;3,41741747828643e-02;13107;1063023206,945848346;1109680063,431966066;329086,6143036673;region_13
13107011003;13107;2440;98671;Huechuraba;315250,061371841;2017;31106038805,620941;5516;5,59029502082679e-02;13107;1738919338,527075768;1841599906,058998585;333865,1026212833;region_13
13107011004;13107;2410;98671;Huechuraba;315250,061371841;2017;31106038805,620941;5032;5,09977602335033e-02;13107;1586338308,823104620;1818317241,681184053;361350,8031957838;region_13
13107011005;13107;2573;98671;Huechuraba;315250,061371841;2017;31106038805,620941;5572;5,64704928499762e-02;13107;1756573341,963899136;1944916511,091016531;349051,7787313382;region_13
13107011006;13107;2418;98671;Huechuraba;315250,061371841;2017;31106038805,620941;5087;5,15551681851810e-02;13107;1603677062,198555946;1824525150,246878386;358664,2717214230;region_13
13107011007;13107;1955;98671;Huechuraba;315250,061371841;2017;31106038805,620941;4464;4,52412562961762e-02;13107;1407276273,963899136;1466271259,636672258;328465,7839687886;region_13
13107011008;13107;3000;98671;Huechuraba;315250,061371841;2017;31106038805,620941;7039;7,13380831247276e-02;13107;2219045181,996389866;2277610040,490369320;323570,1151428284;region_13
13107011009;13107;2266;98671;Huechuraba;315250,061371841;2017;31106038805,620941;5164;5,23355393175300e-02;13107;1627951316,924187660;1706677015,685221434;330495,1618290514;region_13
13107011010;13107;2819;98671;Huechuraba;315250,061371841;2017;31106038805,620941;6333;6,41829919631908e-02;13107;1996478638,667870045;2136408790,052192688;337345,4587165945;region_13
13107021001;13107;1384;98671;Huechuraba;315250,061371841;2017;31106038805,620941;3457;3,50356234354572e-02;13107;1089819462,162455082;1027865255,863367796;297328,6826333144;region_13
13107021002;13107;2089;98671;Huechuraba;315250,061371841;2017;31106038805,620941;5352;5,42408610432650e-02;13107;1687218328,462094069;1569730361,508464336;293297,9001323737;region_13
13107021003;13107;2919;98671;Huechuraba;315250,061371841;2017;31106038805,620941;7074;7,16927972757953e-02;13107;2230078934,144404411;2214389666,456205368;313032,1835533228;region_13
13107031001;13107;1583;98671;Huechuraba;315250,061371841;2017;31106038805,620941;3986;4,03968744615946e-02;13107;1256586744,628159046;1180159724,193586826;296076,1977404884;region_13
13107031002;13107;2371;98671;Huechuraba;315250,061371841;2017;31106038805,620941;5832;5,91055122579076e-02;13107;1838538357,920577765;1788062117,250591755;306595,0132459863;region_13
13107031003;13107;97;98671;Huechuraba;315250,061371841;2017;31106038805,620941;214;2,16882366652816e-03;13107;67463513,133574009;66793280,769044548;312118,1344347876;region_13
13107041001;13107;1553;98671;Huechuraba;315250,061371841;2017;31106038805,620941;3864;3,91604422778729e-02;13107;1218126237,140794516;1157164081,820216656;299473,1060611326;region_13
13107041002;13107;1359;98671;Huechuraba;315250,061371841;2017;31106038805,620941;3210;3,25323549979224e-02;13107;1011952697,003610253;1008775073,645688295;314260,1475531739;region_13
13107041003;13107;2668;98671;Huechuraba;315250,061371841;2017;31106038805,620941;6381;6,46694570846551e-02;13107;2011610641,613718510;2018807648,505198717;316377,9420945305;region_13
13107051001;13107;1935;98671;Huechuraba;315250,061371841;2017;31106038805,620941;3532;3,57957251877451e-02;13107;1113463216,765342951;1450846572,183173180;410771,9626792676;region_13
13107061001;13107;1939;98671;Huechuraba;315250,061371841;2017;31106038805,620941;4707;4,77039859735890e-02;13107;1483882038,877256155;1453931148,346643925;308887,0083591766;region_13
13107991999;13107;37;98671;Huechuraba;315250,061371841;2017;31106038805,620941;72;7,29697682196390e-04;13107;22698004,418772567;24788793,842775017;344288,8033718753;region_13
13108011001;13108;1501;100281;Independencia;376152,574534161;2017;37720956326,860245;3193;3,18405281159941e-02;13108;1201055170,487577438;1117335037,196123838;349932,6768544077;region_13
13108011002;13108;1269;100281;Independencia;376152,574534161;2017;37720956326,860245;2604;2,59670326382864e-02;13108;979501304,086956382;940134444,894577622;361034,7330624338;region_13
13108011003;13108;3491;100281;Independencia;376152,574534161;2017;37720956326,860245;5789;5,77277849243625e-02;13108;2177547253,978260517;2661831972,956220627;459808,5978504440;region_13
13108011004;13108;3026;100281;Independencia;376152,574534161;2017;37720956326,860245;5169;5,15451581057229e-02;13108;1944332657,767080545;2297913361,130319595;444556,6572122886;region_13
13108011005;13108;3355;100281;Independencia;376152,574534161;2017;37720956326,860245;6231;6,21353995273282e-02;13108;2343806691,922359943;2555244023,586297035;410085,7043149250;region_13
13108021001;13108;1155;100281;Independencia;376152,574534161;2017;37720956326,860245;2658;2,65055194902324e-02;13108;999813543,111801147;853389693,814821839;321064,5951146809;region_13
13108021002;13108;1174;100281;Independencia;376152,574534161;2017;37720956326,860245;2721;2,71337541508362e-02;13108;1023511155,307453394;867830861,390470028;318938,2070527269;region_13
13108021003;13108;1694;100281;Independencia;376152,574534161;2017;37720956326,860245;3723;3,71256768480570e-02;13108;1400416034,990683079;1265349704,881207466;339873,6784531849;region_13
13108021004;13108;2771;100281;Independencia;376152,574534161;2017;37720956326,860245;4866;4,85236485475813e-02;13108;1830358427,683229685;2099005744,734456062;431361,6409236449;region_13
13108021005;13108;1591;100281;Independencia;376152,574534161;2017;37720956326,860245;3263;3,25385666277759e-02;13108;1227385850,704968691;1186293999,382742882;363559,3010673439;region_13
13108031001;13108;1033;100281;Independencia;376152,574534161;2017;37720956326,860245;2375;2,36834495068857e-02;13108;893362364,518633604;760828087,963070154;320348,6686160295;region_13
13108031002;13108;1445;100281;Independencia;376152,574534161;2017;37720956326,860245;3092;3,08333582632802e-02;13108;1163063760,459627151;1074486143,593416929;347505,2210845462;region_13
13108031003;13108;1680;100281;Independencia;376152,574534161;2017;37720956326,860245;3494;3,48420937166562e-02;13108;1314277095,422360182;1254596046,585472107;359071,5645636726;region_13
13108031004;13108;1315;100281;Independencia;376152,574534161;2017;37720956326,860245;2835;2,82705597271667e-02;13108;1066392548,804347634;975200724,006681800;343986,1460341029;region_13
13108031005;13108;2173;100281;Independencia;376152,574534161;2017;37720956326,860245;4721;4,70777116303188e-02;13108;1775816304,375776291;1634682474,742138386;346257,6731078455;region_13
13108041001;13108;994;100281;Independencia;376152,574534161;2017;37720956326,860245;1919;1,91362272015636e-02;13108;721836790,531055927;731302615,233538389;381085,2606740689;region_13
13108041002;13108;3166;100281;Independencia;376152,574534161;2017;37720956326,860245;5689;5,67305870503884e-02;13108;2139931996,524844408;2407323233,261898518;423154,0223698187;region_13
13108051001;13108;813;100281;Independencia;376152,574534161;2017;37720956326,860245;1739;1,73412710284102e-02;13108;654129327,114906788;594727360,301944375;341993,8817147466;region_13
13108051002;13108;901;100281;Independencia;376152,574534161;2017;37720956326,860245;2018;2,01234530967980e-02;13108;759075895,409937859;661031122,450602889;327567,4541380589;region_13
13108051003;13108;3121;100281;Independencia;376152,574534161;2017;37720956326,860245;5617;5,60126045811270e-02;13108;2112849011,158384800;2372140464,013709545;422314,4853148851;region_13
13108051004;13108;698;100281;Independencia;376152,574534161;2017;37720956326,860245;1515;1,51075477907081e-02;13108;569871150,419254661;508391822,383514822;335572,1599891187;region_13
13108051005;13108;3563;100281;Independencia;376152,574534161;2017;37720956326,860245;6769;6,75003240893090e-02;13108;2546176777,021739006;2718309029,712950230;401582,0696872433;region_13
13108061001;13108;2512;100281;Independencia;376152,574534161;2017;37720956326,860245;5167;5,15252141482434e-02;13108;1943580352,618012428;1897511350,131657600;367236,5686339574;region_13
13108061002;13108;4444;100281;Independencia;376152,574534161;2017;37720956326,860245;7802;7,78013781274618e-02;13108;2934742386,515527725;3411825809,574976921;437301,4367565979;region_13
13108071001;13108;2080;100281;Independencia;376152,574534161;2017;37720956326,860245;3478;3,46825420568203e-02;13108;1308258654,229813576;1562775560,581445694;449331,6735426813;region_13
13108071002;13108;947;100281;Independencia;376152,574534161;2017;37720956326,860245;1612;1,60748297284630e-02;13108;606357950,149068236;695764527,261483788;431615,7117006723;region_13
13108991999;13108;141;100281;Independencia;376152,574534161;2017;37720956326,860245;222;2,21377928022257e-03;13108;83505871,546583846;98129913,177694499;442026,6359355608;region_13
13109011001;13109;1527;90119;La Cisterna;367262,434375000;2017;33097323323,440624;3616;4,01247239760761e-02;13109;1328020962,700000048;1137244736,226491928;314503,5221865298;region_13
13109011002;13109;2330;90119;La Cisterna;367262,434375000;2017;33097323323,440624;5167;5,73353011018764e-02;13109;1897644998,415624857;1756270714,204295635;339901,4349147080;region_13
13109011003;13109;1763;90119;La Cisterna;367262,434375000;2017;33097323323,440624;4003;4,44190459281616e-02;13109;1470151524,803124905;1318386438,688738108;329349,5974740790;region_13
13109011004;13109;1826;90119;La Cisterna;367262,434375000;2017;33097323323,440624;3776;4,19001542405042e-02;13109;1386782952,200000048;1366862951,478481293;361987,0104551063;region_13
13109021001;13109;1675;90119;La Cisterna;367262,434375000;2017;33097323323,440624;3473;3,85379331772434e-02;13109;1275502434,584375143;1250756071,015070438;360137,0777469250;region_13
13109021002;13109;1489;90119;La Cisterna;367262,434375000;2017;33097323323,440624;3609;4,00470489020073e-02;13109;1325450125,659374952;1108149243,623928308;307051,6053266634;region_13
13109021003;13109;1423;90119;La Cisterna;367262,434375000;2017;33097323323,440624;3104;3,44433471299060e-02;13109;1139982596,299999952;1057665471,171278477;340742,7420010562;region_13
13109021004;13109;1839;90119;La Cisterna;367262,434375000;2017;33097323323,440624;3785;4,20000221928783e-02;13109;1390088314,109374762;1376872019,811359167;363770,6789461980;region_13
13109021005;13109;1119;90119;La Cisterna;367262,434375000;2017;33097323323,440624;2226;2,47006735538566e-02;13109;817526178,918749928;826046100,931664586;371089,8926018259;region_13
13109031001;13109;2190;90119;La Cisterna;367262,434375000;2017;33097323323,440624;4993;5,54045206893108e-02;13109;1833741334,834374666;1647836329,175189734;330029,3068646485;region_13
13109031002;13109;2490;90119;La Cisterna;367262,434375000;2017;33097323323,440624;5428;6,02314717207248e-02;13109;1993500493,787500143;1880422399,432097197;346430,0662181461;region_13
13109031003;13109;2502;90119;La Cisterna;367262,434375000;2017;33097323323,440624;5430;6,02536645990302e-02;13109;1994235018,656250000;1889743115,210498095;348018,9899098523;region_13
13109041001;13109;1532;90119;La Cisterna;367262,434375000;2017;33097323323,440624;3500;3,88375370343657e-02;13109;1285418520,312500000;1141074635,349319935;326021,3243855200;region_13
13109041002;13109;1928;90119;La Cisterna;367262,434375000;2017;33097323323,440624;4374;4,85358248538044e-02;13109;1606405887,956249714;1445449000,582758188;330463,8775909370;region_13
13109041003;13109;1348;90119;La Cisterna;367262,434375000;2017;33097323323,440624;2768;3,07149435746069e-02;13109;1016582418,350000024;1000378547,144155025;361408,4346619057;region_13
13109041004;13109;1335;90119;La Cisterna;367262,434375000;2017;33097323323,440624;3015;3,34557640453179e-02;13109;1107296239,640625000;990457893,391721606;328510,0807269392;region_13
13109051001;13109;2482;90119;La Cisterna;367262,434375000;2017;33097323323,440624;5036;5,58816675728759e-02;13109;1849533619,512500048;1874209298,412385941;372162,2911859384;region_13
